channel,author,is_bot,content,created_at
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on AMD at 2025-09-22T14:00:00Z | Price: 160.95,2025-09-22T14:00:03.796000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on LMT at 2025-09-22T14:25:01Z | Price: 474.64,2025-09-22T14:25:03.040000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on TSLA at 2025-09-22T14:30:00Z | Price: 444.3,2025-09-22T14:30:06.355000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on ORCL at 2025-09-22T14:30:00Z | Price: 314.68,2025-09-22T14:30:06.908000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on ORCL at 2025-09-22T14:35:00Z | Price: 315.81,2025-09-22T14:35:01.114000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on ORCL at 2025-09-22T14:40:00Z | Price: 317.11,2025-09-22T14:40:01.824000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on ORCL at 2025-09-22T14:45:01Z | Price: 319.83,2025-09-22T14:45:04.691000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on ULTA at 2025-09-22T14:46:00Z | Price: 516.52,2025-09-22T14:46:00.527000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on TSM at 2025-09-22T14:50:00Z | Price: 269.26,2025-09-22T14:50:00.568000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on COST at 2025-09-22T15:00:05Z | Price: 943.38,2025-09-22T15:00:12.835000+00:00
asumasnam-alerts,A+ Bot,True,🔥 **CALL ALERT** on PSX at 2025-09-22T15:00:16Z | Price: $131.12,2025-09-22T15:00:17.205000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on CAT at 2025-09-22T15:20:01Z | Price: 465.88,2025-09-22T15:20:03.699000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on ORCL at 2025-09-22T15:25:00Z | Price: 321.755,2025-09-22T15:25:02.383000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on TSM at 2025-09-22T15:25:11Z | Price: 270.31,2025-09-22T15:25:11.964000+00:00
asumasnam-alerts,A+ Bot,True,📉 Exit Alert momentum weakening on CVX at 2025-09-22T15:50:19Z | Price: 156.39,2025-09-22T15:50:19.420000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on ORCL at 2025-09-22T15:55:00Z | Price: 318.2,2025-09-22T15:55:01.580000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on AMD at 2025-09-22T16:10:00Z | Price: 162.4,2025-09-22T16:10:00.998000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on TSM at 2025-09-22T16:10:04Z | Price: 271.88,2025-09-22T16:10:05.089000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on PSX  Momentum weakening at 2025-09-22T16:15:00Z | Price: $130.25,2025-09-22T16:15:03.597000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on ORCL at 2025-09-22T16:20:01Z | Price: 324.03,2025-09-22T16:20:03.683000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on TSM at 2025-09-22T16:25:02Z | Price: 272.9,2025-09-22T16:25:03.477000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on CAT at 2025-09-22T16:30:36Z | Price: 467.32,2025-09-22T16:30:36.701000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on ORCL at 2025-09-22T16:40:01Z | Price: 325.41,2025-09-22T16:40:03.141000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on CAT at 2025-09-22T16:40:21Z | Price: 468.68,2025-09-22T16:40:21.969000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on ORCL at 2025-09-22T16:50:00Z | Price: 323.9,2025-09-22T16:50:00.701000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on OKLO at 2025-09-22T16:50:00Z | Price: 138.46,2025-09-22T16:50:02.074000+00:00
asumasnam-alerts,A+ Bot,True,📉 Exit Alert momentum weakening on CVX at 2025-09-22T16:55:00Z | Price: 155.94,2025-09-22T16:55:01.282000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on TSM at 2025-09-22T17:00:02Z | Price: 274.52,2025-09-22T17:00:09.708000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on OKLO at 2025-09-22T17:05:02Z | Price: 136.3,2025-09-22T17:05:03.322000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on ORCL at 2025-09-22T17:30:02Z | Price: 322.455,2025-09-22T17:30:08.363000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on CAT at 2025-09-22T17:30:13Z | Price: 469.8,2025-09-22T17:30:14.052000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on DE at 2025-09-22T17:40:15Z | Price: 471,2025-09-22T17:40:15.587000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on CAT at 2025-09-22T17:45:22Z | Price: 470.91,2025-09-22T17:45:23.003000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on LMT at 2025-09-22T17:45:58Z | Price: 478.65,2025-09-22T17:45:58.489000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on GE at 2025-09-22T17:50:01Z | Price: 298.77,2025-09-22T17:50:02.747000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on DE at 2025-09-22T17:50:30Z | Price: 472,2025-09-22T17:50:31.206000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on CAT at 2025-09-22T18:05:11Z | Price: 469.84,2025-09-22T18:05:11.946000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on PSX  Momentum weakening at 2025-09-22T18:05:25Z | Price: $130,2025-09-22T18:05:25.847000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on TSM at 2025-09-22T18:15:00Z | Price: 276,2025-09-22T18:15:02.498000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on AMZN at 2025-09-22T18:20:01Z | Price: 228.12,2025-09-22T18:20:03.570000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on TSM at 2025-09-22T18:25:15Z | Price: 275,2025-09-22T18:25:16.224000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on CAT at 2025-09-22T18:35:01Z | Price: 469.62,2025-09-22T18:35:03.206000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on COST at 2025-09-22T19:00:01Z | Price: 941.52,2025-09-22T19:00:05.823000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on OKLO at 2025-09-22T19:00:04Z | Price: 140.48,2025-09-22T19:00:11.917000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on OKLO at 2025-09-22T19:10:01Z | Price: 142.76,2025-09-22T19:10:02.812000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on AMZN at 2025-09-22T19:10:03Z | Price: 227.94,2025-09-22T19:10:04.243000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on LMT at 2025-09-22T19:10:29Z | Price: 479.9,2025-09-22T19:10:29.424000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on ORCL at 2025-09-22T19:20:00Z | Price: 326.63,2025-09-22T19:20:01.760000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on OKLO at 2025-09-22T19:25:04Z | Price: 140.37,2025-09-22T19:25:04.568000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on LMT at 2025-09-22T19:30:13Z | Price: 481.08,2025-09-22T19:30:13.597000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on ULTA at 2025-09-22T19:40:23Z | Price: 516.49,2025-09-22T19:40:23.874000+00:00
asumasnam-alerts,A+ Bot,True,📉 Exit Alert momentum weakening on CVX at 2025-09-22T19:45:00Z | Price: 156.82,2025-09-22T19:45:01.010000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on ORCL at 2025-09-22T19:50:00Z | Price: 328.565,2025-09-22T19:50:01.741000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on AMZN at 2025-09-22T20:00:08Z | Price: 227.62,2025-09-22T20:00:17.725000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on PSX  Momentum weakening at 2025-09-22T20:01:00Z | Price: $129.64,2025-09-22T20:01:01.004000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on LMT at 2025-09-22T20:01:00Z | Price: 480.61,2025-09-22T20:01:03.774000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on ORCL at 2025-09-23T13:35:00Z | Price: 321.37,2025-09-23T13:35:00.486000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on CAT at 2025-09-23T13:35:01Z | Price: 477.15,2025-09-23T13:35:04.049000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on GE at 2025-09-23T13:35:04Z | Price: 302.59,2025-09-23T13:35:05.221000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on LMT at 2025-09-23T13:40:02Z | Price: 482.9,2025-09-23T13:40:04.921000+00:00
asumasnam-alerts,A+ Bot,True,🔥 **CALL ALERT** on PSX at 2025-09-23T13:40:02Z | Price: $131.5,2025-09-23T13:40:05.155000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on CAT at 2025-09-23T13:40:16Z | Price: 478.23,2025-09-23T13:40:16.272000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on ULTA at 2025-09-23T13:41:00Z | Price: 523.59,2025-09-23T13:41:00.254000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on CAT at 2025-09-23T13:45:02Z | Price: 479.67,2025-09-23T13:45:06.910000+00:00
asumasnam-alerts,A+ Bot,True,🔥 **CALL ALERT** on PSX at 2025-09-23T13:50:02Z | Price: $132.985,2025-09-23T13:50:03.941000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on GE at 2025-09-23T13:50:03Z | Price: 304.77,2025-09-23T13:50:04.515000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on LMT at 2025-09-23T13:50:02Z | Price: 485.37,2025-09-23T13:50:04.756000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on CAT at 2025-09-23T13:50:04Z | Price: 481.37,2025-09-23T13:50:04.782000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on TSM at 2025-09-23T13:55:00Z | Price: 283.11,2025-09-23T13:55:01.366000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on CVX at 2025-09-23T13:55:00Z | Price: 158.96,2025-09-23T13:55:01.679000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on DE at 2025-09-23T13:55:25Z | Price: 473.75,2025-09-23T13:55:25.319000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on ULTA at 2025-09-23T14:01:00Z | Price: 524.72,2025-09-23T14:01:00.445000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on CAT at 2025-09-23T14:05:13Z | Price: 482.51,2025-09-23T14:05:13.748000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on TSM at 2025-09-23T14:10:01Z | Price: 284.57,2025-09-23T14:10:04.656000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on CAT at 2025-09-23T14:15:00Z | Price: 484.88,2025-09-23T14:15:00.714000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on TSM at 2025-09-23T14:20:02Z | Price: 285.6,2025-09-23T14:20:04.662000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on LMT at 2025-09-23T14:20:08Z | Price: 481.85,2025-09-23T14:20:08.506000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on TSM at 2025-09-23T14:35:00Z | Price: 283.02,2025-09-23T14:35:00.870000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on GE at 2025-09-23T14:35:13Z | Price: 304.24,2025-09-23T14:35:13.362000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on ULTA at 2025-09-23T14:50:51Z | Price: 527.34,2025-09-23T14:50:51.726000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on PSX  Momentum weakening at 2025-09-23T14:50:55Z | Price: $133.34,2025-09-23T14:50:56.082000+00:00
asumasnam-alerts,A+ Bot,True,📉 Exit Alert momentum weakening on CVX at 2025-09-23T14:55:06Z | Price: 159.235,2025-09-23T14:55:06.935000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on ULTA at 2025-09-23T15:16:00Z | Price: 529.02,2025-09-23T15:16:00.325000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on CAT at 2025-09-23T15:30:00Z | Price: 481.03,2025-09-23T15:30:00.516000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on LMT at 2025-09-23T15:30:00Z | Price: 481.76,2025-09-23T15:30:03.579000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on COST at 2025-09-23T15:45:06Z | Price: 934.07,2025-09-23T15:45:07.691000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on GE at 2025-09-23T15:50:00Z | Price: 303.13,2025-09-23T15:50:01.775000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on PSX  Momentum weakening at 2025-09-23T15:50:22Z | Price: $132.92,2025-09-23T15:50:22.754000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on LMT at 2025-09-23T16:05:11Z | Price: 479.53,2025-09-23T16:05:11.765000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on ORCL at 2025-09-23T16:30:01Z | Price: 313.42,2025-09-23T16:30:06.933000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on GE at 2025-09-23T16:35:02Z | Price: 304.63,2025-09-23T16:35:03.659000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on ULTA at 2025-09-23T17:10:18Z | Price: 527.76,2025-09-23T17:10:18.770000+00:00
asumasnam-alerts,A+ Bot,True,📉 Exit Alert momentum weakening on CVX at 2025-09-23T17:15:08Z | Price: 158.54,2025-09-23T17:15:08.857000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on GE at 2025-09-23T17:15:09Z | Price: 305.68,2025-09-23T17:15:09.487000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on GE at 2025-09-23T17:30:00Z | Price: 304.5,2025-09-23T17:30:02.903000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on LMT at 2025-09-23T17:30:20Z | Price: 481.29,2025-09-23T17:30:20.510000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on AMZN at 2025-09-23T17:40:00Z | Price: 221.46,2025-09-23T17:40:00.642000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on COST at 2025-09-23T17:50:04Z | Price: 944.33,2025-09-23T17:50:05.637000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on ULTA at 2025-09-23T18:40:24Z | Price: 527.2,2025-09-23T18:40:24.476000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on LMT at 2025-09-23T18:45:20Z | Price: 483,2025-09-23T18:45:20.781000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on LMT at 2025-09-23T19:05:04Z | Price: 484.355,2025-09-23T19:05:05.121000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on DE at 2025-09-23T19:35:10Z | Price: 471.72,2025-09-23T19:35:10.737000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on LMT at 2025-09-23T19:45:23Z | Price: 485.39,2025-09-23T19:45:23.667000+00:00
asumasnam-alerts,A+ Bot,True,📉 Exit Alert momentum weakening on CVX at 2025-09-23T19:50:00Z | Price: 157.61,2025-09-23T19:50:01.191000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on COST at 2025-09-23T19:50:00Z | Price: 942.85,2025-09-23T19:50:02.438000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on OKLO at 2025-09-23T19:50:00Z | Price: 142.44,2025-09-23T19:50:03.386000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on OKLO at 2025-09-23T19:55:00Z | Price: 143.48,2025-09-23T19:55:01.773000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on GE at 2025-09-23T20:00:00Z | Price: 305.65,2025-09-23T20:00:02.283000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on LMT at 2025-09-23T20:01:00Z | Price: 486.73,2025-09-23T20:01:01.496000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on ORCL at 2025-09-24T13:35:00Z | Price: 309.31,2025-09-24T13:35:01.081000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on OKLO at 2025-09-24T13:35:00Z | Price: 139.23,2025-09-24T13:35:03.223000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on TSM at 2025-09-24T13:35:01Z | Price: 279.155,2025-09-24T13:35:04.281000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on DE at 2025-09-24T13:35:02Z | Price: 475.77,2025-09-24T13:35:04.642000+00:00
asumasnam-alerts,A+ Bot,True,🔥 **CALL ALERT** on PSX at 2025-09-24T13:35:18Z | Price: $133.7,2025-09-24T13:35:18.555000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on LMT at 2025-09-24T13:35:19Z | Price: 488.8,2025-09-24T13:35:19.579000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on LMT at 2025-09-24T13:40:01Z | Price: 490.4,2025-09-24T13:40:03.346000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on COST at 2025-09-24T13:40:04Z | Price: 951.02,2025-09-24T13:40:05.152000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on COST at 2025-09-24T13:45:00Z | Price: 953,2025-09-24T13:45:02.081000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on LMT at 2025-09-24T13:45:00Z | Price: 491.5,2025-09-24T13:45:02.647000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on ULTA at 2025-09-24T13:45:01Z | Price: 529.91,2025-09-24T13:45:04.226000+00:00
asumasnam-alerts,A+ Bot,True,🔥 **CALL ALERT** on PSX at 2025-09-24T13:45:02Z | Price: $134.7,2025-09-24T13:45:07.094000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on NVDA  Momentum weakening at 2025-09-24T13:50:00Z | Price: $178.145,2025-09-24T13:50:00.579000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on LMT at 2025-09-24T13:50:00Z | Price: 492.92,2025-09-24T13:50:01.883000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on ULTA at 2025-09-24T13:50:55Z | Price: 531.75,2025-09-24T13:50:55.681000+00:00
asumasnam-alerts,A+ Bot,True,🔥 **CALL ALERT** on PSX at 2025-09-24T14:00:00Z | Price: $135.77,2025-09-24T14:00:04.148000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on GE at 2025-09-24T14:05:19Z | Price: 303.49,2025-09-24T14:05:20.027000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on LMT at 2025-09-24T14:05:26Z | Price: 494.5,2025-09-24T14:05:26.843000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on DE at 2025-09-24T14:15:19Z | Price: 476.79,2025-09-24T14:15:20.074000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on PSX  Momentum weakening at 2025-09-24T14:35:12Z | Price: $136.08,2025-09-24T14:35:12.743000+00:00
asumasnam-alerts,A+ Bot,True,📉 Exit Alert momentum weakening on CVX at 2025-09-24T14:50:05Z | Price: 159.55,2025-09-24T14:50:05.266000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on LMT at 2025-09-24T15:20:17Z | Price: 490.96,2025-09-24T15:20:17.831000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on META  Momentum weakening at 2025-09-24T15:25:04Z | Price: $757.59,2025-09-24T15:25:04.390000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on AMZN at 2025-09-24T15:35:00Z | Price: 220.72,2025-09-24T15:35:00.533000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on OKLO at 2025-09-24T15:35:00Z | Price: 138.9,2025-09-24T15:35:00.865000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on CVX at 2025-09-24T15:35:02Z | Price: 160.315,2025-09-24T15:35:03.475000+00:00
asumasnam-alerts,A+ Bot,True,🔥 **CALL ALERT** on PSX at 2025-09-24T15:35:02Z | Price: $136.78,2025-09-24T15:35:03.584000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on CVNA  Momentum weakening at 2025-09-24T15:35:09Z | Price: $373.31,2025-09-24T15:35:09.829000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on OKLO at 2025-09-24T15:45:01Z | Price: 137.5,2025-09-24T15:45:04.081000+00:00
asumasnam-alerts,A+ Bot,True,📉 Exit Alert momentum weakening on CVX at 2025-09-24T16:00:04Z | Price: 160.06,2025-09-24T16:00:13.629000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on GE at 2025-09-24T16:00:05Z | Price: 301.41,2025-09-24T16:00:15.125000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on LMT at 2025-09-24T16:25:05Z | Price: 489.34,2025-09-24T16:25:05.899000+00:00
asumasnam-alerts,A+ Bot,True,📉 Exit Alert momentum weakening on CVX at 2025-09-24T16:30:00Z | Price: 159.86,2025-09-24T16:30:04.283000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on PSX  Momentum weakening at 2025-09-24T16:30:13Z | Price: $136.45,2025-09-24T16:30:13.973000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on AMZN at 2025-09-24T16:50:03Z | Price: 220.61,2025-09-24T16:50:03.768000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on META  Momentum weakening at 2025-09-24T16:55:01Z | Price: $753.47,2025-09-24T16:55:01.994000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on OKLO at 2025-09-24T17:00:05Z | Price: 140.63,2025-09-24T17:00:11.914000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on ULTA at 2025-09-24T17:10:20Z | Price: 532.84,2025-09-24T17:10:20.833000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on ULTA at 2025-09-24T17:16:00Z | Price: 532.36,2025-09-24T17:16:00.387000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on GE at 2025-09-24T17:20:10Z | Price: 300.01,2025-09-24T17:20:10.943000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on OKLO at 2025-09-24T17:25:01Z | Price: 139.14,2025-09-24T17:25:02.936000+00:00
asumasnam-alerts,A+ Bot,True,🔥 CALL Alert confirmed on COST at 2025-09-24T17:30:20Z | Price: 947.93,2025-09-24T17:30:20.697000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on NVDA  Momentum weakening at 2025-09-24T17:50:01Z | Price: $176.875,2025-09-24T17:50:02.486000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on ORCL at 2025-09-24T17:50:10Z | Price: 303.53,2025-09-24T17:50:10.587000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on ULTA at 2025-09-24T17:50:28Z | Price: 531.88,2025-09-24T17:50:28.680000+00:00
asumasnam-alerts,A+ Bot,True,📉 Exit Alert momentum weakening on CVX at 2025-09-24T18:10:10Z | Price: 159.76,2025-09-24T18:10:10.546000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on LMT at 2025-09-24T18:10:28Z | Price: 487.5,2025-09-24T18:10:28.383000+00:00
asumasnam-alerts,A+ Bot,True,Exit Alert momentum weakening on AMZN at 2025-09-24T18:30:02Z | Price: 220.06,2025-09-24T18:30:06.826000+00:00
asumasnam-alerts,A+ Bot,True,**Exit Alert** on QCOM  Momentum weakening at 2025-09-24T19:05:04Z | Price: $173.59,2025-09-24T19:05:04.887000+00:00
